Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.8123076923076923,0.7789842227854035,0.8123076923076923,0.7928193956037521,0.5318588730911006,0.5842779357402746
LogisticRegression,0.9230769230769231,0.9323497918775603,0.9230769230769231,0.9221815479626378,0.8033175355450237,0.8503163843902476
SVMLinear,0.9353846153846154,0.9379340659340659,0.9353846153846154,0.921755864466267,0.6668292909580894,0.8621019196691773
NearestNeighbor,0.6553846153846153,0.6346583850931676,0.6553846153846153,0.5259811558047957,0.3398692810457516,0.0988563679380992
MLP_Baseline,0.9230769230769231,0.9283159292127903,0.9230769230769231,0.9141718560688227,0.6816435895053123,0.8353811462135814
