Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
0.3146551724137931,0.3227680310286134,0.3146551724137931,0.298774705108363,0.26166885345891433,0.3111205474985348
0.5008620689655172,0.4983020015293355,0.5008620689655172,0.4783589080526246,0.421305015415056,0.49818542159649404
0.27155172413793105,0.26216508928259624,0.27155172413793105,0.24759027929955238,0.2184598745856352,0.26754356139539176
0.44396551724137934,0.4368217646641931,0.44396551724137934,0.42456512388825174,0.37206847862527376,0.4409880189710913
