Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.054747137404580155,0.05028533781352162,0.054747137404580155,0.039507553518555706,0.08465703862917724,0.06302264486220158
LogisticRegression,0.2140982824427481,0.13649342989931512,0.2140982824427481,0.15158215132191244,0.27824517731503967,0.24891835449849972
NearestNeighbor,0.0802719465648855,0.0676502110669579,0.0802719465648855,0.06364998353615119,0.09502613081191807,0.092606077286135
MLP_Baseline,0.1873807251908397,0.12595558156557127,0.1873807251908397,0.13825154238723947,0.23699642224544334,0.21773072800348978
