Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.1700858778625954,0.12342424168610222,0.1700858778625954,0.1265511819695576,0.21130670163674375,0.19797017428115082
LogisticRegression,0.2767175572519084,0.17718830157078866,0.2767175572519084,0.19846749151458076,0.3899101862760371,0.32227027205008313
NearestNeighbor,0.17139790076335878,0.1261249707121413,0.17139790076335878,0.1286677701579338,0.199114590563936,0.19910007484957865
MLP_Baseline,0.238668893129771,0.1571708049186534,0.238668893129771,0.17687384573784953,0.31438656465631554,0.2777839723270785
