Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.08062977099236641,0.055961294183998186,0.08062977099236641,0.05304023474350348,0.09434912619018868,0.09324743673836099
LogisticRegression,0.15994751908396945,0.09727326491629903,0.15994751908396945,0.10971652910256034,0.18378715021200287,0.1854830278750637
NearestNeighbor,0.09995229007633588,0.06863733772052015,0.09995229007633588,0.06952152277768175,0.09408748259483875,0.11538075306725633
MLP_Baseline,0.14014790076335878,0.09140002300380837,0.14014790076335878,0.10290520247595339,0.1605135278790243,0.16246769654085247
