Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.14670801526717558,0.10698862266783332,0.14670801526717558,0.10975502146060924,0.1776621196386002,0.17038858535158075
LogisticRegression,0.23520992366412213,0.14591519844270368,0.23520992366412213,0.16514022657829913,0.31183792789843634,0.2736593607011062
NearestNeighbor,0.13561545801526717,0.10411683064741312,0.13561545801526717,0.10498381861381202,0.15812580134130616,0.15724053789707265
MLP_Baseline,0.17700381679389313,0.13296547523444197,0.17700381679389313,0.13303068293583944,0.2230172554667604,0.20571389762124268
