Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.4647273303741281,0.5453210829262485,0.4647273303741281,0.4724162671160089,0.5092972482573773,0.46299512312282454
LogisticRegression,0.7863823715916297,0.7920932338096897,0.7863823715916297,0.7866157904509767,0.7670728708349023,0.7852489627482345
NearestNeighbor,0.5651553582752061,0.6046571552122658,0.5651553582752061,0.5675172695648226,0.5264084944571698,0.5629618672585514
MLP_Baseline,0.768706404565631,0.7743467614634024,0.768706404565631,0.7685248253428016,0.7534753161238161,0.7674994559190498
