Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
0.5372413793103449,0.5708895306649042,0.5372413793103449,0.5349842515151556,0.5372413793103449,0.5358150212712715
0.7817241379310345,0.7922257292515914,0.7817241379310345,0.7788929410218557,0.7817241379310345,0.7810280362239301
0.5441379310344827,0.5870723150438438,0.5441379310344827,0.5383469297323482,0.5441379310344828,0.542801081858555
0.7551724137931034,0.7679352014899682,0.7551724137931034,0.7535101207631412,0.7551724137931034,0.7543871900360003
