Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
0.8923076923076924,0.8985567169903902,0.8923076923076924,0.8936231365533691,0.9261375956385715,0.7855501053638151
0.9907692307692307,0.9907982583454281,0.9907692307692307,0.9907132522118647,0.9673744695350495,0.9806654518731966
0.9907692307692307,0.9907982583454281,0.9907692307692307,0.9907132522118647,0.9673744695350495,0.9806654518731966
0.9876923076923076,0.9878551704705552,0.9876923076923076,0.9876742012305391,0.9657946907040857,0.9743534459015332
0.9784615384615385,0.9788888888888889,0.9784615384615385,0.9765633503683546,0.8562633584239383,0.9547809199460587
0.9476923076923077,0.9484835164835165,0.9476923076923077,0.9473674151935022,0.8844205928817024,0.8903015137484608
0.9384615384615385,0.9405961178238407,0.9384615384615385,0.9281317456136281,0.6962952637611126,0.8687565780806583
0.9969230769230769,0.9969375907111757,0.9969230769230769,0.9969191353197224,0.9967320261437909,0.9935796527052766
