Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.6055009511731135,0.6531431271672061,0.6055009511731135,0.6107491796118873,0.6350807196061367,0.6039973917849516
LogisticRegression,0.8495561192136969,0.8523985292275752,0.8495561192136969,0.8488117290406529,0.833703943529716,0.8487806169780893
NearestNeighbor,0.7443722257450857,0.7562782393961199,0.7443722257450857,0.7383256412436306,0.6947955316131829,0.7430549939407873
MLP_Baseline,0.8309289790741915,0.8334749479357155,0.8309289790741915,0.8305928007884483,0.8124948474258221,0.8300618741756766
