Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.785,0.6887906933393776,0.785,0.7215755725930117,0.47737012987012983,0.7716446151434833
LogisticRegression,0.905,0.8782783074768369,0.905,0.8814421390013496,0.7579166666666666,0.8990452660043857
NearestNeighbor,0.82,0.751942872556013,0.82,0.7682010732132492,0.5818452380952381,0.8082418111727574
MLP_Baseline,0.875,0.8110242975978269,0.875,0.8368726947857285,0.6975,0.8670355768757813
