Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.055341055341055344,0.0809514981812279,0.055341055341055344,0.046406961104422995,0.05369686306723593,0.04548918408491302
LogisticRegression,0.08236808236808237,0.24362670119905613,0.08236808236808237,0.08556171931054618,0.06745378327943276,0.07046603701494633
NearestNeighbor,0.08751608751608751,0.16704286354413755,0.08751608751608751,0.08464264466468537,0.08198752936015691,0.07607737921616227
MLP_Baseline,0.06692406692406692,0.1750153719421146,0.06692406692406692,0.06511711455286895,0.05880571115966189,0.05879736055877262
