Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
0.33189655172413796,0.3702711847539434,0.33189655172413796,0.3237744691283711,0.33189655172413796,0.3298377306229131
0.5,0.5350547345374932,0.5,0.4924158025882164,0.5,0.4984442572869412
0.28706896551724137,0.3202622754752572,0.28706896551724137,0.27393658528226694,0.28706896551724137,0.2849848746603995
0.4396551724137931,0.4676491516146688,0.4396551724137931,0.4326381377243446,0.4396551724137931,0.4378746626523214
