Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.6758620689655173,0.7353100539307436,0.6758620689655173,0.6772102261047493,0.6758620689655173,0.6750501514494063
LogisticRegression,0.9370689655172414,0.9457224958949096,0.9370689655172414,0.9344327511568893,0.9370689655172414,0.9369071074487813
NearestNeighbor,0.5706896551724138,0.656886131110269,0.5706896551724138,0.5724497460358462,0.5706896551724138,0.569784872755724
MLP_Baseline,0.878448275862069,0.8992446633825945,0.878448275862069,0.8753724436483058,0.878448275862069,0.8781350845375243
