Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.13990171211160432,0.2262427563274632,0.13990171211160432,0.14190334063827267,0.1759010375647921,0.13782461589624748
LogisticRegression,0.6577362079898541,0.6660338379123486,0.6577362079898541,0.6569400079051926,0.6233532219680401,0.6558897453009196
NearestNeighbor,0.349714648065948,0.42397251240860034,0.349714648065948,0.35889340847701284,0.31954574029224186,0.3465502659336317
MLP_Baseline,0.6582117945466075,0.6597236302756572,0.6582117945466075,0.6564085552702688,0.6267485390986988,0.6564006715794818
