Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
0.9846153846153847,0.9855098728754442,0.9846153846153847,0.9848195088884839,0.9904129108199363,0.9683557441737999
0.96,0.9612887078307638,0.96,0.9493931780040494,0.7174828857293312,0.9158083853517175
0.9876923076923076,0.987810650887574,0.9876923076923076,0.9874424604521692,0.9412848867825172,0.9742779206037723
0.9938461538461538,0.9939039364391478,0.9938461538461538,0.9935809473545323,0.9444444444444445,0.9871513818100239
0.9907692307692307,0.9908281313850099,0.9907692307692307,0.9905079262546829,0.9428646656134808,0.9806786523375944
0.9846153846153847,0.9850354471363181,0.9846153846153847,0.9846117619898161,0.9659031068983676,0.9682646391524355
0.9569230769230769,0.9582693143740009,0.9569230769230769,0.9463703873409121,0.714214911873122,0.9090604151227345
0.9938461538461538,0.9938760268857356,0.9938461538461538,0.9937867689044785,0.9706424433912586,0.9871412066185303
