Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.6523076923076923,0.565997277059224,0.6523076923076923,0.5858661174666646,0.151576854518031,0.42197421779947786
LogisticRegression,0.7846153846153846,0.7587072414764722,0.7846153846153846,0.7693139222327842,0.3292619145560322,0.6689376991065543
SVMLinear,0.8092307692307692,0.7236829213066837,0.8092307692307692,0.7491919458305484,0.20889894419306182,0.6998854095127619
NearestNeighbor,0.4461538461538462,0.5096410256410256,0.4461538461538462,0.3645122849920451,0.1177773207184972,0.09333606681135158
MLP_Baseline,0.8,0.7544575534406043,0.8,0.7700346869317615,0.2805762864586394,0.6847805733865512
