Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.2820834640727957,0.5492436754635087,0.2820834640727957,0.2869770718058682,0.15212163374800888,0.267541037589839
LogisticRegression,0.3447599623470348,0.5978188186833702,0.3447599623470348,0.3901354350325737,0.29718404635519496,0.321306361400248
NearestNeighbor,0.38766865390649513,0.6189676467478219,0.38766865390649513,0.40101669761919617,0.30121791056253394,0.36232201138033276
MLP_Baseline,0.3899435205522435,0.5649099909597398,0.3899435205522435,0.4102866100986047,0.2668854094192028,0.35935278176178936
