Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.635,0.5700381882551001,0.635,0.5792250180991789,0.33478590853590856,0.6098926217545206
LogisticRegression,0.755,0.6896428717481348,0.755,0.702954482941345,0.48258824508824505,0.7378946151112493
NearestNeighbor,0.575,0.5376195569136746,0.575,0.535603690550487,0.3541797091797092,0.5442378268522661
MLP_Baseline,0.715,0.647484505690388,0.715,0.6661384536516115,0.4409991397491398,0.6942322132511793
