Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.54,0.5104070393725566,0.54,0.4999845979417408,0.2910346638655462,0.5082180830414622
LogisticRegression,0.76,0.7312083333333332,0.76,0.7290467106422989,0.4470611577964519,0.744886670378968
NearestNeighbor,0.535,0.4918408777213125,0.535,0.4908999202526928,0.32031804388422036,0.501965753388027
MLP_Baseline,0.72,0.7004555109922757,0.72,0.6931389152435168,0.4256104108309991,0.702469696690186
