Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.12539622163053124,0.1901947020323593,0.12539622163053124,0.12343149034064847,0.10746951734085469,0.1266191211535046
LogisticRegression,0.5825620218925658,0.5340433563334943,0.5825620218925658,0.5482419429768927,0.3889538915896258,0.5916137821734893
NearestNeighbor,0.2907315836186129,0.2867952096620828,0.2907315836186129,0.27032277436508223,0.15915735453290117,0.29383520660651224
MLP_Baseline,0.5747432483834157,0.5371561244526829,0.5747432483834157,0.5478028898590463,0.36369615756278645,0.5836643616460053
