Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.5472296183593255,0.5756267300712069,0.5472296183593255,0.5445560918834085,0.3686977264235331,0.5560598385947876
LogisticRegression,0.7667047039431977,0.720982843068661,0.7667047039431977,0.7350809685389004,0.6433919180268133,0.7796064968377285
NearestNeighbor,0.6156967161151261,0.584398338288788,0.6156967161151261,0.5843772924083621,0.3541258616351355,0.6254768823432167
MLP_Baseline,0.7659862220531677,0.7331041656374371,0.7659862220531677,0.7414914565398943,0.6567129375222573,0.7793507103815241
