Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
0.2693039178394827,0.31818178719102835,0.2693039178394827,0.2622502305509813,0.19171136438788863,0.27281823677782985
0.5417776087232155,0.49147586626747486,0.5417776087232155,0.5062442195711689,0.328067212902435,0.5499808451814504
0.3785554287646338,0.36722913401023877,0.3785554287646338,0.35600892709602494,0.19151857356915775,0.3834443099995256
0.503951650395165,0.4742446720713368,0.503951650395165,0.4820599976013068,0.2909554405891454,0.5114441046566445
