Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.5651979977201764,0.614972077718128,0.5651979977201764,0.566144371256118,0.3822390769157319,0.563436029689374
LogisticRegression,0.7835158844228577,0.7846152213466342,0.7835158844228577,0.7752476218091074,0.4563860995465694,0.782665697418054
NearestNeighbor,0.6781979481587946,0.6654326747562156,0.6781979481587946,0.654422538433214,0.351665629516085,0.6766293311107907
MLP_Baseline,0.7390593249739803,0.73879804867768,0.7390593249739803,0.7336932676449307,0.4208981946734335,0.7376497111596146
