Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.020309994655264563,0.05586222571714066,0.020309994655264563,0.011788802390816332,0.0315650376312141,0.011759101172155829
LogisticRegression,0.190807055050775,0.31773005138771265,0.190807055050775,0.1854549432711596,0.11593867696196221,0.1802388169972522
NearestNeighbor,0.09299839657936933,0.1059131921354476,0.09299839657936933,0.08746480850263887,0.04220716042611467,0.08457968949663322
MLP_Baseline,0.1913415285943346,0.2420479451985626,0.1913415285943346,0.1742927910101549,0.12068551637179088,0.17844285039547916
