Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.0956707642971673,0.1653228506065247,0.0956707642971673,0.06969509911867097,0.06774595094448035,0.07564554971411595
LogisticRegression,0.14216996258685194,0.1897197522040802,0.14216996258685194,0.14132131818308857,0.09089306770227822,0.12763765562467352
NearestNeighbor,0.11063602351683592,0.1529847233880704,0.11063602351683592,0.10807056943491355,0.06650172789663673,0.0984285506141082
MLP_Baseline,0.14216996258685194,0.17364358232886007,0.14216996258685194,0.12215116812521166,0.104001337428195,0.12534591710277204
