Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.49846153846153846,0.6933579968418678,0.49846153846153846,0.5771571013812722,0.4054223585168664,0.21439963988727567
LogisticRegression,0.9692307692307692,0.9691814798315825,0.9692307692307692,0.9691952948005772,0.9495632376173218,0.9355967213744651
SVMLinear,0.9692307692307692,0.9690252401803803,0.9692307692307692,0.969005979551329,0.9233652386705078,0.9353442337610013
SVMPolynomial,0.6338461538461538,0.5641991570073761,0.6338461538461538,0.5612152116006601,0.34906916953195183,0.06595063624385934
SVMRadialBasis,0.9292307692307692,0.9318972527472527,0.9292307692307692,0.9156635077504894,0.6619815382709165,0.8485416097334265
NearestNeighbor,0.7446153846153846,0.7471611668845894,0.7446153846153846,0.7325822217079351,0.5343059814763188,0.43296662155266974
RandomForest,0.8307692307692308,0.7975244165117584,0.8307692307692308,0.8109253903990746,0.5447139361273735,0.6264374511683801
MLP_Baseline,0.9661538461538461,0.9663910987797628,0.9661538461538461,0.9662299512784951,0.9496716538116036,0.9296714456776003
