Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.765,0.6887137916431394,0.765,0.7158670685799348,0.4796930438842204,0.7500406322998214
LogisticRegression,0.81,0.7471608868184955,0.81,0.7712408111774067,0.5477059990662931,0.7984086650047972
NearestNeighbor,0.83,0.7603363254392668,0.83,0.7850212100650225,0.554015522875817,0.8198044320240513
RandomForest,0.78,0.6951617965367966,0.78,0.7173108452620837,0.4625671101774043,0.7661084620459421
MLP_Baseline,0.8,0.7368375995984691,0.8,0.759257512625372,0.5455409663865546,0.7879151046627537
