Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.6521929824561403,0.7349549086785744,0.6521929824561403,0.6759524602897751,0.566551536877859,0.6346422627478248
LogisticRegression,0.9478070175438597,0.9445176942568653,0.9478070175438597,0.9429521248210407,0.7709185430539893,0.9441204950677423
NearestNeighbor,0.7925438596491228,0.7740677464175437,0.7925438596491228,0.7725540745004754,0.4841720065170196,0.7769005063940095
MLP_Baseline,0.9434210526315789,0.9364521808533626,0.9434210526315789,0.9352305230640809,0.7388263193091419,0.9393888899115169
