Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.15,0.19828312029701062,0.15,0.1379244662535417,0.15995767844673114,0.14787996648545895
LogisticRegression,0.732,0.7421813965379281,0.732,0.7327435804572183,0.7326957360233292,0.7310681346364967
NearestNeighbor,0.2856666666666667,0.3322277165934193,0.2856666666666667,0.289869980259862,0.28979269118877526,0.28330633278625195
MLP_Baseline,0.7193333333333334,0.7250597402736535,0.7193333333333334,0.717910657778368,0.7205445877686537,0.7183591044256509
