Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
0.5366666666666666,0.5677858192826067,0.5366666666666666,0.5336724018498643,0.5452188818026332,0.5352286091247442
0.8431666666666666,0.8490952424271743,0.8431666666666666,0.8433725689628288,0.844101907141997,0.8426267314973301
0.6128333333333333,0.639431821495014,0.6128333333333333,0.6109888632276105,0.615559327101588,0.6115873472996632
0.8248333333333333,0.8298970848593972,0.8248333333333333,0.8246296483191782,0.8254668178048478,0.8242265322868612
