Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.3085,0.3401596784553399,0.3085,0.29798088906325204,0.31584244609281625,0.3064005796776768
LogisticRegression,0.623,0.6374584035533407,0.623,0.6248901118743074,0.6247376507429085,0.6216867289510195
NearestNeighbor,0.3815,0.4257837187227605,0.3815,0.38470768386503595,0.3805376736721513,0.37947005289292174
MLP_Baseline,0.5948333333333333,0.6046452466245061,0.5948333333333333,0.5946429476845743,0.5924822701227727,0.5934128193250218
