Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
0.383,0.41597996695148914,0.383,0.3743238701385647,0.3908426403388887,0.3811639352722663
0.6753333333333333,0.6846617501360033,0.6753333333333333,0.6756554207021187,0.6762363018363442,0.6742024878308592
0.4285,0.4642466180571061,0.4285,0.42832989654041403,0.4297299367392107,0.42662854906005965
0.6456666666666667,0.6543262931282564,0.6456666666666667,0.6458719991822073,0.64667019871783,0.6444281214171378
