Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.025286259541984733,0.012272486381015487,0.025286259541984733,0.01448717520885162,0.02121397836210652,0.027421008399115668
LogisticRegression,0.12356870229007634,0.06944459887095492,0.12356870229007634,0.080196275754569,0.1681439987586224,0.14266484083159248
NearestNeighbor,0.05522423664122137,0.048178038654125954,0.05522423664122137,0.04224601226077911,0.07248979332342374,0.06323763349356175
MLP_Baseline,0.09732824427480916,0.056810700846600753,0.09732824427480916,0.06613486719292601,0.12650497337656388,0.11221482349509108
