Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.13858885017421602,0.24677529126682143,0.13858885017421602,0.14894632381402184,0.07566599041460863,0.10712188958028418
LogisticRegression,0.12238675958188153,0.2622767568367135,0.12238675958188153,0.13638543237405915,0.08735196410662481,0.10306826137738034
NearestNeighbor,0.12587108013937282,0.25089610891974573,0.12587108013937282,0.13173673039182512,0.08671633009102324,0.10477718015500417
MLP_Baseline,0.10409407665505227,0.23519795787466444,0.10409407665505227,0.10621005051126331,0.08281511728764535,0.0883249806033879
