Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.2401567944250871,0.4308208036411415,0.2401567944250871,0.2412369467852558,0.1181016504537935,0.2207887615509607
LogisticRegression,0.3464285714285714,0.4843317996270011,0.3464285714285714,0.3429809561467967,0.23606162495976432,0.3141703389212177
NearestNeighbor,0.2608885017421603,0.3450349310260176,0.2608885017421603,0.24899409961702604,0.15610731813945283,0.23083406090395103
MLP_Baseline,0.3205574912891986,0.4567151621519939,0.3205574912891986,0.31102563955626844,0.18991488297387119,0.2894732131534271
