Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.7333544705136334,0.7867826769452709,0.7333544705136334,0.7452462979778416,0.755334407284196,0.7322831389798201
LogisticRegression,0.9922320862396956,0.9924583472044861,0.9922320862396956,0.9921937563238657,0.9884061575742326,0.9921916067048845
NearestNeighbor,0.8412333544705136,0.8569829276309634,0.8412333544705136,0.8409560052918899,0.7975018526259859,0.840442655556961
MLP_Baseline,0.99500634115409,0.995122708724091,0.99500634115409,0.9949944066008343,0.9936073432800316,0.9949802466562301
