Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.17413793103448275,0.13784000825633685,0.17413793103448275,0.14180847564699756,0.11558752997601918,0.16919222235013204
LogisticRegression,0.35517241379310344,0.31207876062231776,0.35517241379310344,0.31505864261949457,0.28404847550531,0.35162985315558903
NearestNeighbor,0.17413793103448275,0.14878385252834864,0.17413793103448275,0.14531110829956398,0.12494433025008564,0.16963732693065306
MLP_Baseline,0.2827586206896552,0.2354787361050039,0.2827586206896552,0.2440655892451024,0.22411784857828024,0.2788693391537536
