Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.45,0.37773434757714675,0.45,0.3870242797959783,0.3172319287427201,0.44726168961614143
LogisticRegression,0.5827586206896552,0.5336133550357688,0.5827586206896552,0.5350594157808314,0.5040167865707434,0.5808354486707576
NearestNeighbor,0.4396551724137931,0.3722527451419439,0.4396551724137931,0.3802134270859908,0.33659643713600546,0.43688111166665733
MLP_Baseline,0.5568965517241379,0.5292808006170076,0.5568965517241379,0.5211935689839501,0.48693045563549164,0.5548363561804622
