Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.6101775523145212,0.658024754885752,0.6101775523145212,0.614489107892018,0.6332687972795253,0.6086760053668131
LogisticRegression,0.8497939124920736,0.853348440364732,0.8497939124920736,0.849765223696616,0.8316686150494061,0.8490077022115411
NearestNeighbor,0.7442929613189601,0.7553349145633579,0.7442929613189601,0.7384409091886924,0.6915260341150848,0.7429444225213978
MLP_Baseline,0.8314045656309448,0.8343907310531299,0.8314045656309448,0.8307141632426079,0.811690532654771,0.830525350951033
