Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.22241379310344828,0.2276000149276011,0.22241379310344828,0.20852311481621827,0.22241379310344828,0.22001279544298394
LogisticRegression,0.33448275862068966,0.31945812807881774,0.33448275862068966,0.3078598795840175,0.33448275862068966,0.3324616965443171
NearestNeighbor,0.19310344827586207,0.19405464091262636,0.19310344827586207,0.17718142011245458,0.19310344827586207,0.19095100574924553
MLP_Baseline,0.2827586206896552,0.2816666666666667,0.2827586206896552,0.26273399014778326,0.2827586206896552,0.28051455645926754
