Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.23553526900807237,0.2748574993798677,0.23553526900807237,0.22750177203043112,0.15725179021028765,0.23840066173467692
LogisticRegression,0.5035290139892651,0.4534801842475727,0.5035290139892651,0.4681233866031862,0.29159061356835825,0.5109277701899281
NearestNeighbor,0.3482523984616035,0.3318843871820217,0.3482523984616035,0.3191167283938993,0.17149364968505507,0.35246460371203064
MLP_Baseline,0.4520096361100545,0.4232826288554906,0.4520096361100545,0.43222085543237143,0.23292146095500282,0.45844908024929326
