Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.9377192982456141,0.9516805978094744,0.9377192982456141,0.9407754016621029,0.8116100233897292,0.9335734528652463
LogisticRegression,0.9951754385964913,0.9951394724620677,0.9951754385964913,0.9946961084898731,0.935615962984384,0.994837891242355
NearestNeighbor,0.9600877192982457,0.9563142521101291,0.9600877192982457,0.954078210590284,0.753693763345369,0.9572841517530737
MLP_Baseline,0.9956140350877193,0.9949067196694114,0.9956140350877193,0.994814188011609,0.9331983805668016,0.9953072835396909
