Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.09418145956607495,0.10413905221818832,0.09418145956607495,0.08055442684280521,0.0647956272633112,0.0920052907213897
LogisticRegression,0.21079881656804733,0.2127336369066134,0.21079881656804733,0.19103165432193897,0.11840920286055737,0.20763481067757428
NearestNeighbor,0.1269723865877712,0.18307230318369153,0.1269723865877712,0.12503080408112818,0.08287095152064151,0.12472238912220018
MLP_Baseline,0.1846646942800789,0.18189681351501064,0.1846646942800789,0.17430232295571704,0.11150143337615909,0.1819751916249639
