Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.20277571776671258,0.47920470156168826,0.20277571776671258,0.27891035889774757,0.2027430045897962,0.18912608181809268
LogisticRegression,0.36974255747430873,0.610620629363641,0.36974255747430873,0.3769544358226262,0.1750353600657486,0.30099480444990023
NearestNeighbor,0.32736518699014727,0.5477624651708736,0.32736518699014727,0.3288039607665699,0.26271542687297256,0.24741286320953745
MLP_Baseline,0.354592647526221,0.5374428955375717,0.354592647526221,0.3098058423297895,0.24257751299598923,0.23964780209522424
