Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.4326729526432885,0.6672010775154792,0.4326729526432885,0.5011150547529913,0.35943141733265177,0.38855264207096685
LogisticRegression,0.4045979446975315,0.6705026565004076,0.4045979446975315,0.4758870723686608,0.3108194439107643,0.36379470642415046
NearestNeighbor,0.3200550905816294,0.6418560464233769,0.3200550905816294,0.3547493233458538,0.24662050265464897,0.2885757461568183
MLP_Baseline,0.46318465939188475,0.7094496609864157,0.46318465939188475,0.5178483269072437,0.4179200110256702,0.42222688461969027
