Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.11760355029585799,0.12276030403271927,0.11760355029585799,0.10096283007392849,0.08593227563208325,0.11541102182666954
LogisticRegression,0.2411242603550296,0.24074848317999928,0.2411242603550296,0.22308255167438917,0.14191863425046833,0.23821839998068894
NearestNeighbor,0.16592702169625245,0.2218561937405577,0.16592702169625245,0.16401138867443732,0.10028970025722841,0.16347154708786518
MLP_Baseline,0.20266272189349113,0.209764585964744,0.20266272189349113,0.19375617050727353,0.1271603584223262,0.2001641267583183
