Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.11316568047337278,0.15835546972381712,0.11316568047337278,0.10456911059680585,0.08473751109935708,0.11158606700608777
LogisticRegression,0.4425542406311637,0.44680286825790383,0.4425542406311637,0.41890217919120304,0.2781739408345627,0.4407056436301352
NearestNeighbor,0.16592702169625245,0.21386794544887322,0.16592702169625245,0.16536326923316066,0.09511645983360241,0.16377267995512465
MLP_Baseline,0.39077909270216965,0.40461937314019225,0.39077909270216965,0.3783637945636288,0.24153877610267166,0.3888918306415785
