Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.05226824457593689,0.04722398135065603,0.05226824457593689,0.042957285427973335,0.02123414374077772,0.048605853262574245
LogisticRegression,0.2571499013806706,0.24914303962200005,0.2571499013806706,0.23140757321018088,0.16291530265470086,0.25424663202944
NearestNeighbor,0.11439842209072978,0.16034777779508436,0.11439842209072978,0.11227029120090902,0.07265375700529011,0.11204605334412761
MLP_Baseline,0.20463510848126232,0.20195301679690417,0.20463510848126232,0.19135440229203954,0.1318875946151588,0.2020305255176063
