Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.09664694280078895,0.12433498872129448,0.09664694280078895,0.08643005937892936,0.07622263322871486,0.09521775494193825
LogisticRegression,0.4277613412228797,0.4436858562125282,0.4277613412228797,0.4103406828909504,0.2714579612876435,0.4258994380974603
NearestNeighbor,0.19797830374753453,0.19521612986838377,0.19797830374753453,0.17487141451211607,0.09569669984845641,0.19518888840240045
MLP_Baseline,0.386094674556213,0.388402639497896,0.386094674556213,0.3674745269869721,0.24079426142651683,0.3841629616905074
