Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.5128205128205128,0.5147672724240323,0.5128205128205128,0.4895015144189802,0.3093937324064463,0.5115522052761048
LogisticRegression,0.6094674556213018,0.5977419406003422,0.6094674556213018,0.5800374562570345,0.4307403692002741,0.6082489491372688
NearestNeighbor,0.4930966469428008,0.49112091217194853,0.4930966469428008,0.4571486137442127,0.29636677123618804,0.49151758777612903
MLP_Baseline,0.5337771203155819,0.5357308245731484,0.5337771203155819,0.515477564571693,0.36715420875476046,0.5323656367576098
