Model,Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
NaiveBayes,0.16666666666666666,0.1687041386732319,0.16666666666666666,0.14519742769783028,0.09443881167135805,0.16494979756626374
LogisticRegression,0.3306213017751479,0.3158934359351602,0.3306213017751479,0.30220082361014117,0.18396185282627284,0.3282728734847364
NearestNeighbor,0.20660749506903353,0.21436528723368445,0.20660749506903353,0.18708212232085691,0.09417691936536618,0.20389675042288508
MLP_Baseline,0.28969428007889547,0.2972115086837246,0.28969428007889547,0.27737302475924924,0.16066610727814884,0.28745001798916814
