Accuracy,Precision,Recall,F1-Score,Balanced Acc,MCC
0.7157894736842105,0.785817179544899,0.7157894736842105,0.7353024049027336,0.6856299283148769,0.6895533655495348
0.956140350877193,0.9567434112365139,0.956140350877193,0.9560597938549426,0.8526123201812772,0.9505434011472752
0.9701754385964912,0.9692761901872373,0.9701754385964912,0.9689770483834792,0.8752772174611484,0.9663626904704459
0.9412280701754386,0.9349730170782479,0.9412280701754386,0.9353452852686153,0.6736731821588046,0.9336819300638957
0.9219298245614035,0.9158165793432241,0.9219298245614035,0.9139987545563081,0.6516491119639389,0.9119613569758631
0.8837719298245614,0.8816420248801741,0.8837719298245614,0.878867986957366,0.7397936431432505,0.8688602073188401
0.8578947368421053,0.854366397386453,0.8578947368421053,0.8447078383317552,0.5502278313393846,0.8395537483417937
0.9701754385964912,0.9694689027061674,0.9701754385964912,0.9694921848031515,0.8752287506522198,0.9663693585828987
